zip_code,state_id,city_ascii,county_fips,population_city,homicides_window,years_window,murder_rate_per_100k_annual,crime_proxy
36689,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36675,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36670,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36660,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36644,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36640,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36633,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36691,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36617,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36695,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36611,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36610,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36619,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36616,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36618,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36693,AL,Mobile,1097,316714,277,10,8.7461,0.116444
36601,AL,Mobile,1097,316714,277,10,8.7461,0.116444
49202,MI,Jackson,26075,80503,69,10,8.5711,0.114111
49201,MI,Jackson,26075,80503,69,10,8.5711,0.114111
49203,MI,Jackson,26075,80503,69,10,8.5711,0.114111
93637,CA,Madera,6039,83104,71,10,8.5435,0.113743
93638,CA,Madera,6039,83104,71,10,8.5435,0.113743
93639,CA,Madera,6039,83104,71,10,8.5435,0.113743
98047,WA,Pacific,53033,7066,6,10,8.4914,0.113047
98001,WA,Pacific,53033,7066,6,10,8.4914,0.113047
74129,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74147,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74106,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74015,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74119,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74137,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74128,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74159,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74121,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74158,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74153,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74156,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74155,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74152,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74171,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74150,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74149,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74108,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74148,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74120,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74101,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74172,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74104,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74114,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74145,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74146,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74135,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74136,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74130,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74117,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74116,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74110,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74127,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74126,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74112,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74133,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74193,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74103,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74132,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74192,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74187,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74186,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74182,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74170,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74115,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74134,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74169,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74107,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74105,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
74141,OK,Tulsa,40143,747529,629,10,8.4144,0.112021
49931,MI,Houghton,26061,8474,7,10,8.2606,0.109969
53219,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53295,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53213,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53206,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53205,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53204,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53209,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53208,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53233,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53218,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53214,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53215,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53216,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53210,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53211,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53212,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53225,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53202,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53224,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53221,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53220,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53223,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53222,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53228,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53201,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53237,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53259,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53263,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53274,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53278,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53288,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53293,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53207,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53203,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
53290,WI,Milwaukee,55079,1291752,1039,10,8.0433,0.107072
77553,TX,Galveston,48167,199112,154,10,7.7343,0.102952
77555,TX,Galveston,48167,199112,154,10,7.7343,0.102952
77551,TX,Galveston,48167,199112,154,10,7.7343,0.102952
77550,TX,Galveston,48167,199112,154,10,7.7343,0.102952
77554,TX,Galveston,48167,199112,154,10,7.7343,0.102952
77552,TX,Galveston,48167,199112,154,10,7.7343,0.102952
29302,SC,Spartanburg,45083,218799,169,10,7.724,0.102814
29306,SC,Spartanburg,45083,218799,169,10,7.724,0.102814
29304,SC,Spartanburg,45083,218799,169,10,7.724,0.102814
29319,SC,Spartanburg,45083,218799,169,10,7.724,0.102814
29307,SC,Spartanburg,45083,218799,169,10,7.724,0.102814
29301,SC,Spartanburg,45083,218799,169,10,7.724,0.102814
95932,CA,Colusa,6011,6505,5,10,7.6864,0.102312
72019,AR,Benton,5125,36595,28,10,7.6513,0.101845
72018,AR,Benton,5125,36595,28,10,7.6513,0.101845
72158,AR,Benton,5125,36595,28,10,7.6513,0.101845
72015,AR,Benton,5125,36595,28,10,7.6513,0.101845
05702,VT,Rutland,50021,15712,12,10,7.6375,0.10166
05701,VT,Rutland,50021,15712,12,10,7.6375,0.10166
53566,WI,Monroe,55045,10587,8,10,7.5564,0.100579
82072,WY,Laramie,56001,32234,24,10,7.4456,0.0991
82070,WY,Laramie,56001,32234,24,10,7.4456,0.0991
06506,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06515,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06512,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06501,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06503,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06502,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06519,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06511,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06510,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06513,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06505,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06534,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06507,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06530,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06540,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06536,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06533,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06532,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06531,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06535,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06521,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06520,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06509,CT,New Haven,9170,567250,412,10,7.2631,0.096667
06508,CT,New Haven,9170,567250,412,10,7.2631,0.096667
42419,KY,Henderson,21101,27852,20,10,7.1808,0.09557
42420,KY,Henderson,21101,27852,20,10,7.1808,0.09557
17403,PA,York,42133,244270,175,10,7.1642,0.095348
17401,PA,York,42133,244270,175,10,7.1642,0.095348
17405,PA,York,42133,244270,175,10,7.1642,0.095348
17404,PA,York,42133,244270,175,10,7.1642,0.095348
36121,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36123,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36124,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36125,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36131,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36132,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36120,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36191,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36135,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36140,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36141,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36142,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36177,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36108,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36118,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36112,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36057,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36109,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36106,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36113,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36110,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36111,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36116,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36115,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36114,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36130,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36117,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36101,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36105,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36104,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
36107,AL,Montgomery,1101,254752,181,10,7.1049,0.094558
29602,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29616,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29612,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29604,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29603,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29601,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29609,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29605,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29607,SC,Greenville,45045,402612,280,10,6.9546,0.092553
29614,SC,Greenville,45045,402612,280,10,6.9546,0.092553
99516,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99505,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99504,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99518,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99515,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99517,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99507,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99513,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99503,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99540,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99587,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99530,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99567,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99502,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99529,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99501,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99521,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99508,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99599,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99524,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99523,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99577,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99522,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99520,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99514,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99511,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99510,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99509,AK,Anchorage,2020,288976,200,10,6.921,0.092105
99506,AK,Anchorage,2020,288976,200,10,6.921,0.092105
46992,IN,Wabash,18169,10358,7,10,6.7581,0.089932
85365,AZ,Yuma,4027,145839,98,10,6.7197,0.089421
85364,AZ,Yuma,4027,145839,98,10,6.7197,0.089421
85369,AZ,Yuma,4027,145839,98,10,6.7197,0.089421
81402,CO,Montrose,8085,21044,14,10,6.6527,0.088527
81401,CO,Montrose,8085,21044,14,10,6.6527,0.088527
81403,CO,Montrose,8085,21044,14,10,6.6527,0.088527
91404,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90015,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91402,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91406,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91356,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91352,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91042,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90094,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90095,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90028,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91364,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90014,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90017,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90016,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90042,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90010,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90012,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90013,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91325,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91324,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91326,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90248,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90065,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90041,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90044,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90043,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90067,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90027,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90026,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91335,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91330,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91331,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90059,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90077,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90071,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90079,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91306,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91304,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91303,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90210,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91423,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90018,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90019,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90049,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90048,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90047,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90046,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90045,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90064,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90061,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90066,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90089,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91040,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91504,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90003,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90002,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90001,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90007,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90006,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90005,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90004,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90008,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90039,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90031,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90037,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90034,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90035,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91311,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91316,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90292,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90293,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90291,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91367,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90710,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91307,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90025,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91344,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90063,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90062,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90069,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90068,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90402,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91602,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91601,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91606,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91607,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91604,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91605,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91608,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91371,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91436,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91411,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90247,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90036,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91343,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91342,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91340,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91345,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90024,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90011,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90023,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91305,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91353,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91346,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91337,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91334,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91333,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91328,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91327,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91313,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91309,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91308,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91043,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91365,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91041,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90748,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90734,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90733,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90295,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90294,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90213,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90189,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90140,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90134,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91357,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91392,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90093,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91470,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91618,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90020,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91616,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91615,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91614,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91610,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91609,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91603,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91499,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91482,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91426,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91393,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91416,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91413,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91412,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91410,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91409,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91408,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91407,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91396,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91395,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91394,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90099,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91617,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90088,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90038,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90051,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90050,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90030,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90087,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90502,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90501,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90744,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90058,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90052,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90057,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90032,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90054,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90033,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91401,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91403,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
91405,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90230,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90731,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90732,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90272,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90029,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90021,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90053,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90009,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
90055,CA,Los Angeles,6037,11984083,7699,10,6.4244,0.085482
